k,video,qid,peak_in_gold,top_frame_timestamp
8,5735711594,3,False,16.75
8,7088595057,8,True,0.334
8,4244817395,8,True,0.24
8,5235909148,0,True,10.911
8,5427285434,0,True,7.741
8,5328616848,0,True,5.706
8,4882821564,2,False,13.747
8,4276006683,5,False,17.417
8,6188449000,3,False,41.667
8,5907839036,6,False,32.566
8,5858985747,4,False,2.336
8,9531760182,1,True,1.24
8,2567843468,8,True,6.406
8,5498331490,3,False,71.167
8,4603484665,3,True,32.032
8,4132599924,1,False,20.821
8,5349969207,4,False,34.868
8,5854324479,0,False,0.792
8,4190655097,5,False,53.512
8,4190655097,0,True,12.679
8,6713120511,5,True,48.382
8,7308042410,8,False,13.247
8,9565310990,0,True,1.201
8,8575881495,3,False,7.341
8,5133787349,8,False,9.635
8,2559262403,5,False,24.65
8,7572859950,5,True,13.413
8,5875535585,3,False,40.274
8,3192668394,8,True,58.358
8,5919180502,1,False,27.16
8,4984417707,7,True,13.313
8,3107742409,5,False,29.329
8,4166942239,7,True,5.806
8,2503404966,3,False,16.316
8,8277866423,1,True,2.75
8,3171006258,1,False,35.035
8,11566930393,2,False,1.802
8,5205081904,3,False,5.906
8,8171216955,6,True,0.334
8,4092992100,5,False,5.072
8,7114553643,6,True,44.945
8,5433090067,0,False,13.814
8,4838113006,1,False,28.529
8,4612723694,2,False,13.647
8,7442562474,9,True,2.836
8,4465235803,4,True,15.816
8,11871253306,5,False,45.479
8,2796821016,9,False,0.4
8,3530231811,8,False,23.724
8,5064681723,3,False,20.02
8,9576671750,8,True,23.123
8,3846475848,0,False,36.536
8,4882821564,0,False,89.089
8,8594314852,10,False,10.043
8,4412508597,4,False,4.872
8,4123915842,8,False,4.505
8,9473479950,9,False,11.211
8,6078524411,4,False,56.924
8,4846820256,2,False,21.722
8,4707679105,6,True,31.732
8,13919236672,3,False,119.899
8,5061117640,6,False,15.916
8,5662041273,9,False,65.198
8,3960291106,5,True,38.272
8,6233408665,8,False,13.046
12,4882821564,1,False,13.747
12,2435100235,7,False,13.213
12,2834146886,8,False,34.535
12,8132842161,2,True,16.45
12,4260763967,4,True,4.905
12,3462517143,2,True,17.618
12,3441428429,10,False,74.474
12,6356067859,6,False,0.234
12,5735711594,5,False,16.75
12,9088819598,1,True,1.502
12,5296635780,7,True,12.713
12,2614918961,1,False,40.34
12,6201488511,5,False,81.381
12,2976913210,6,False,0.4
12,2793260225,6,True,9.442
12,5987365500,1,True,2.536
12,6582763207,2,False,0.542
12,7416295940,7,True,74.041
12,3171006258,0,False,34.034
12,3943634344,4,True,20.821
12,5833145209,5,False,11.345
12,5333075105,10,True,23.924
12,5679866364,1,False,8.942
12,5116088152,1,False,18.418
12,4094488636,4,True,13.614
12,6895608152,8,True,58.6
12,3429509208,3,True,15.14
12,3477387686,2,False,65.532
12,2405940242,0,True,7.273
12,7308042410,3,False,13.247
12,8740703217,1,False,0.234
12,3943634344,8,True,19.319
12,4815534482,7,True,69.28
12,4584426085,1,False,67.868
12,4263096481,0,False,20.921
12,7533369046,6,False,25.167
12,3711681535,1,False,34.968
12,11871253306,4,False,5.706
12,5256928210,1,True,14.815
12,4978714491,2,True,29.963
12,9293415110,2,False,9.0
12,5445581571,2,True,24.024
12,6624174621,0,False,16.25
12,9088819598,5,False,8.675
12,8464056582,5,False,7.167
12,9565310990,7,False,1.602
12,5635265624,2,False,16.583
12,5833145209,2,False,0.5
12,8464056582,4,False,12.417
12,3711681535,3,False,33.0
12,3121571439,3,False,29.63
12,7786283208,5,False,7.007
12,8064178441,7,False,35.869
12,4217422838,4,False,0.083
12,2793806282,12,False,17.684
12,3524939594,2,True,5.589
12,4138579400,6,False,1.627
12,5328004991,9,False,7.307
12,2435633172,5,False,58.858
12,6356067859,1,False,0.234
12,2503404966,6,False,10.444
12,3151715056,7,False,39.94
12,7164729910,7,True,0.667
12,8557532213,8,False,0.534
12,8783897632,7,False,21.388
12,5333075105,6,True,37.037
12,8783897632,2,False,19.553
12,11244289523,4,True,20.917
12,9612838272,0,True,2.102
12,4485498145,0,False,15.482
12,4010069381,1,False,9.61
12,9408800471,3,False,19.186
12,2809330695,9,False,30.53
12,3445431963,2,False,25.15
12,4688219212,3,False,27.16
12,3477387686,3,False,66.266
12,4378803532,1,False,28.362
12,7114553643,1,False,45.045
12,2503404966,2,False,2.803
12,6025238212,1,False,24.057
12,3261079025,6,False,5.806
12,3942617402,1,True,13.639
12,5328616848,5,True,5.706
12,4698622422,7,False,3.737
12,5803861992,0,True,28.128
12,3972259774,0,True,4.63
12,4251505427,2,True,50.851
12,2809330695,2,False,31.532
12,6078524411,7,False,53.787
12,4388652400,2,False,34.001
12,9408800471,0,False,1.702
12,10030609934,1,False,35.235
12,3321261856,2,False,20.22
12,7164729910,8,False,16.625
12,5333075105,11,True,37.037
12,5229476012,1,False,24.191
12,5801184682,2,True,29.08
12,3078294001,6,True,3.604
12,4838145161,1,False,62.963
12,6754608321,4,False,17.985
12,2696280239,7,True,8.442
12,5328004991,6,False,21.622
12,10082798964,6,False,10.72
12,2435100235,1,False,30.764
12,11541421563,5,False,25.359
12,7288107396,3,True,12.93
12,4199369046,8,False,0.901
12,7605329840,2,True,8.342
12,5445581571,7,False,30.864
12,4636208292,1,False,73.073
12,8531675050,7,False,11.545
12,10030609934,5,False,16.083
12,4006608424,9,False,54.421
12,8277866423,7,False,26.292
12,4485707628,5,False,53.987
12,12682618843,3,False,5.539
12,8811725760,6,False,18.685
12,2735019707,1,True,7.007
12,5913180144,2,False,32.933
12,2454242177,9,False,37.037
12,2604394962,1,False,15.749
12,5205081904,1,False,5.906
12,8189958994,8,False,23.557
12,4967810888,2,True,51.752
12,5875535585,9,True,39.706
12,4765564263,9,False,2.002
12,5521781780,2,True,17.017
12,2584172238,6,False,1.627
12,4882821564,4,False,84.318
12,3192668394,0,False,59.96
12,9576671750,9,False,23.156
12,6024684644,6,True,11.945
12,3078294001,3,False,0.5
12,4762946272,4,True,12.512
12,4010069381,2,False,9.71
12,2573424030,3,True,10.81
12,8513603944,8,False,8.742
12,3763643225,7,True,0.4
12,6244675392,0,False,55.4
12,5445581571,9,True,24.024
12,2957808913,5,True,10.11
12,4219909195,3,False,4.171
12,9408800471,6,True,19.253
12,5521781780,3,False,15.749
12,4584426085,5,False,87.721
12,10607095936,6,False,8.675
12,6097994550,0,True,5.038
12,5561024834,4,True,38.417
12,4151403382,4,False,47.748
12,5070310138,6,False,0.3
12,3655906094,1,False,4.705
12,3322503255,1,True,12.112
12,5875242364,2,False,0.334
12,3655906094,9,False,4.705
12,7492398760,9,False,69.036
12,9917882506,7,False,21.522
12,5061117640,5,False,41.041
12,6592821115,2,False,45.875
12,4264435046,6,False,10.611
12,5328004991,2,True,10.811
12,4092992100,2,True,3.003
12,4564478328,6,False,27.895
12,5433090067,5,False,10.744
12,5987365500,5,True,4.838
12,5504913999,6,False,42.709
12,4260763967,8,False,24.725
12,4443526735,3,True,3.754
12,2400715506,5,False,12.112
12,6201488511,2,False,81.381
12,13919236672,7,False,57.637
12,2736413196,5,True,21.021
12,4762946272,5,False,10.511
12,3046900922,2,False,9.443
12,5349969207,0,False,22.122
12,3846475848,2,True,54.588
12,3861485381,1,False,42.142
12,6142416815,6,True,27.06
12,2596300565,3,False,45.879
12,8107573462,7,True,6.139
12,2697261300,1,False,26.426
12,3441428429,8,False,18.719
12,2442307875,2,False,30.9
12,4955723618,4,False,43.544
12,4859057828,3,False,21.221
12,2604394962,5,False,15.449
12,4896969617,0,True,1.802
12,5349766264,5,False,43.168
12,4378803532,0,False,17.351
12,8225502382,3,False,35.869
12,6516459343,2,False,36.47
12,2932897373,0,False,9.142
12,4251505427,1,True,56.023
12,7114553643,0,True,0.133
12,5333075105,7,False,37.037
12,6964124866,2,True,1.768
12,3557498300,7,True,9.743
12,3145698830,4,False,43.443
12,5235909148,3,True,9.209
12,4882414082,4,False,1.8
12,4263096481,4,True,16.917
12,6592821115,6,False,0.167
12,5679866364,2,False,7.741
12,5433090067,2,True,16.55
12,3972259774,6,False,34.535
12,4151403382,0,False,39.539
12,4219909195,0,False,20.52
12,5297811305,3,False,23.323
12,4333544549,5,False,3.704
12,13919236672,9,False,62.208
12,5237219621,5,False,60.16
12,4378803532,7,True,3.27
12,6201488511,0,False,81.381
12,5875242364,7,False,0.133
12,8557532213,1,True,0.534
12,9565310990,1,False,19.219
12,2868183184,1,False,23.656
12,10042935613,10,True,25.192
12,5662041273,5,True,1.201
12,4838113006,8,False,19.987
12,5533380417,1,True,0.534
12,7571121368,6,False,55.389
12,7531285946,9,True,21.455
12,3388598772,5,False,2.202
12,3477387686,5,True,1.735
12,3655906094,7,False,6.907
12,5349766264,6,True,45.796
12,5056964274,7,False,24.524
12,5116088152,4,False,18.218
12,7088595057,9,False,0.033
12,7728559968,3,False,6.273
12,3345608051,8,False,1.8
12,3429509208,7,False,13.597
12,6031805098,4,False,7.674
12,5902452647,4,False,25.559
12,4603484665,7,True,41.667
12,3477387686,6,True,65.732
12,4336654741,1,False,84.184
12,10042935613,3,True,25.192
12,4024008346,0,True,0.601
12,8495272210,6,False,18.552
12,2679328607,2,True,5.205
12,6642268693,5,False,25.6
12,4164771889,3,True,12.579
12,3026084730,2,False,62.429
12,8740703217,6,False,0.234
12,8024853715,1,True,13.805
12,8557532213,7,False,0.634
12,6806999702,8,False,87.321
12,10127533784,6,False,6.139
12,3897746373,9,False,0.234
12,3026084730,6,False,50.35
12,4896969617,9,True,5.305
12,7453733046,4,True,8.942
12,5134317883,7,False,42.0
12,4626085492,1,False,2.769
12,4272084125,10,True,7.407
12,5945172741,7,False,38.92
12,4146348376,0,True,3.971
12,2679328607,11,False,19.686
12,2696280239,9,False,8.442
12,4542882771,3,False,16.266
12,9612838272,3,True,10.444
12,5328616848,2,True,5.706
12,7416295940,0,False,45.746
12,4857781123,2,False,21.221
12,2925298951,9,False,1.21
12,5919180502,0,False,29.496
12,8464056582,2,False,6.167
12,5427285434,1,True,15.048
12,9088819598,0,False,16.049
12,5766018720,3,False,33.667
12,4164771889,1,True,5.806
12,3719793245,3,False,9.643
12,6896884547,5,False,0.834
12,2697261300,4,True,2.502
12,7536230796,2,False,50.542
12,3105728894,7,False,27.728
12,8557532213,4,True,0.534
12,11566980553,8,False,26.927
12,4636208292,3,False,7.007
12,6582763207,5,False,19.811
12,6297019062,3,False,45.279
12,4798585428,1,False,72.639
12,5607805258,1,True,7.5
12,4626085492,9,False,19.152
12,8277866423,3,False,26.292
12,2925298951,1,False,1.21
12,6592821115,11,False,69.583
12,4968805923,5,True,0.2
12,3763643225,8,False,25.359
12,4006608424,2,False,13.847
12,7331927796,8,False,12.946
12,14003541505,5,False,12.141
12,5801184682,0,False,32.92
12,5173770364,1,False,19.419
12,5349766264,9,False,68.277
12,7331927796,3,False,12.946
12,2782658657,6,False,1.201
12,2834146886,0,False,57.557
12,5635265624,9,True,16.583
12,7571121368,8,False,9.643
12,5875535585,0,False,19.853
12,4123915842,5,False,3.604
12,7059877301,2,False,0.133
12,5902452647,2,False,21.421
12,11681746823,6,False,6.607
12,8457210773,7,False,74.92
12,3524939594,7,True,4.922
12,3456030972,2,True,14.715
12,4164771889,7,False,5.806
12,8627074061,8,False,29.363
12,2971556305,5,False,20.52
12,4336654741,6,False,65.465
12,9304738817,4,True,16.267
12,2442307875,6,False,46.5
12,3233088823,6,False,5.606
12,8811725760,3,False,18.685
12,5427285434,2,False,7.741
12,9917882506,2,False,24.024
12,4024008346,7,False,0.601
12,5328004991,0,True,6.807
12,5875535585,6,False,68.702
12,3263908208,5,True,11.25
12,8740703217,5,False,2.836
12,6356067859,0,False,2.836
12,7149153537,3,False,41.275
12,7605329840,7,False,17.751
12,11966080214,3,False,14.014
12,2726497009,2,False,21.021
12,6727904179,0,True,0.334
12,5296635780,1,True,12.512
12,2736413196,0,False,38.204
12,4036955771,7,False,83.016
12,2976913210,5,False,8.008
12,5349766264,2,False,68.277
12,2731071928,6,False,40.507
12,8428551576,2,False,6.139
12,3345608051,5,False,18.0
12,5056964274,8,True,1.435
12,4798585428,4,False,72.639
12,2973331780,3,True,13.413
12,4984331176,6,False,9.71
12,5133787349,1,False,14.264
12,2990321092,7,True,20.621
12,3427674558,6,False,17.351
12,4859057828,0,True,2.803
12,2957808913,6,True,5.005
12,2401167740,7,False,11.778
12,5256928210,7,True,19.92
12,7988210561,4,True,7.04
12,6097994550,4,False,5.539
12,6762389913,4,False,34.868
12,2584172238,7,False,12.012
12,4244817395,1,False,66.12
12,4935987905,2,True,16.283
12,6168295272,9,True,12.804
12,4765717907,8,False,34.034
12,5467727317,2,True,32.966
12,8604794910,2,False,11.945
12,4542882771,7,False,16.266
12,8107573462,1,False,6.139
12,4276006683,8,False,14.214
12,8313365386,7,True,5.917
12,4336654741,2,False,80.28
12,3321261856,7,True,20.22
12,7771650716,4,False,21.955
12,11541421563,7,False,10.177
12,8171216955,8,False,14.348
12,6443512089,7,False,39.373
12,5145526755,4,False,5.772
12,6621511673,5,False,17.751
12,5913180144,4,False,30.53
12,5801184682,4,True,34.12
12,6024684644,3,False,11.945
12,5349969207,5,True,15.015
12,5134317883,9,False,76.5
12,6143391925,6,False,0.133
12,4075791856,3,False,8.16
12,6183104292,2,False,17.651
12,7416295940,8,False,35.636
12,4688219212,1,False,22.022
12,6239210933,1,False,25.359
12,3897746373,4,True,0.133
12,2973331780,8,True,25.826
12,3078294001,4,False,3.604
12,8188651630,6,False,0.667
12,7536230796,0,False,20.0
12,8277866423,8,False,21.0
12,3376544720,5,False,42.793
12,3359075894,8,False,1.92
12,5913180144,6,False,38.639
12,12392885583,8,False,11.578
12,3861485381,7,False,82.015
12,4444192938,3,False,2.002
12,3107742409,4,False,7.708
12,4263096481,7,False,20.921
12,4333544549,0,True,2.903
12,2833209794,2,False,4.238
12,6516459343,0,False,30.13
12,5433090067,6,False,10.844
12,5138093706,2,True,29.73
12,3741143820,7,False,1.702
12,2833209794,8,True,9.209
12,4420239986,0,True,21.288
12,5133787349,7,True,11.887
12,5056964274,5,False,0.801
12,5766018720,2,False,24.258
12,4626085492,7,False,5.572
12,4123915842,1,False,4.505
12,5521781780,7,True,62.729
12,2705374471,4,True,0.968
12,7453733046,10,True,20.787
12,3198533789,9,False,2.903
12,3441428429,6,False,67.034
12,3830567237,2,False,23.423
12,5681946487,8,False,28.028
12,5498331490,5,True,51.167
12,2726497009,3,False,34.735
12,5607805258,0,True,5.875
12,8505893258,1,False,1.043
12,10001787725,1,False,24.157
12,3049351381,4,False,29.529
12,2442307875,3,False,19.5
12,3804148568,6,False,63.83
12,6772999108,9,False,48.782
12,3372023610,6,True,9.81
12,5229476012,2,False,16.884
12,3963997053,1,False,7.774
12,13919236672,5,False,72.151
12,4612723694,4,False,43.911
12,2596300565,5,False,52.318
12,2771402761,9,False,6.006
12,2573424030,10,False,2.802
12,4443526735,8,False,12.512
12,7572859950,1,True,0.534
12,2735019707,5,True,6.64
12,4219909195,5,False,13.08
12,5919180502,7,True,27.16
12,6480018109,5,True,27.417
12,6879924118,2,False,14.715
12,6025238212,6,True,24.157
12,7331927796,5,False,16.25
12,4276006683,6,False,14.214
12,3345608051,6,False,49.2
12,8627074061,7,False,34.434
12,8107573462,8,True,6.139
12,4251505427,0,True,56.023
12,4584426085,3,False,67.868
12,4765717907,7,False,1.768
12,3429509208,4,False,6.59
12,2978295992,6,False,23.875
12,5205081904,0,True,5.906
12,6988748711,4,False,3.337
12,3261079025,4,True,2.703
12,3063380173,2,False,16.282
12,4103088549,6,True,7.608
12,4967810888,6,True,51.752
12,2435633172,4,False,63.797
12,6233408665,1,False,8.542
12,4984417707,6,False,0.1
12,2984974097,7,False,25.225
12,8457210773,3,False,39.76
12,2679328607,7,False,12.012
12,6097994550,6,False,9.977
12,5256928210,4,True,13.113
12,3526597179,6,False,0.567
12,8575881495,5,False,0.234
12,8080432373,1,False,42.476
12,3121571439,7,False,34.735
12,2833209794,7,True,9.543
12,4488066715,4,True,1.902
12,7416295940,5,False,74.041
12,4260763967,7,False,24.024
12,7164729910,3,False,16.333
12,11566930393,4,False,1.802
12,10309542255,3,False,27.561
12,6691330381,3,False,28.595
12,2854886555,0,False,7.207
12,10042935613,1,False,25.526
12,3462517143,1,False,10.844
12,2735019707,2,False,6.64
12,3708066257,8,False,1.502
12,5801184682,5,True,5.2
12,4189100053,4,False,14.915
12,2400715506,3,False,12.112
12,6480018109,7,True,27.417
12,3477387686,8,False,65.532
12,4189100053,5,False,8.709
12,3429509208,2,True,6.59
12,5026660202,9,False,82.215
12,6239210933,9,False,27.361
12,5138093706,6,False,3.203
12,3963997053,4,False,7.774
12,5429688959,2,True,27.761
12,2824317018,1,False,6.272
12,14003541505,4,False,5.593
12,9217939684,5,False,59.542
12,3429509208,8,False,13.597
12,3477387686,4,False,38.038
12,4584426085,6,True,32.432
12,2712662377,5,True,27.427
12,11541421563,8,False,25.359
12,3861485381,2,True,17.885
12,4444192938,1,False,18.385
12,2503404966,10,False,2.803
12,6253433310,4,False,5.439
12,2977504625,6,True,14.542
12,2771402761,6,False,35.369
12,5433090067,3,True,13.814
12,4249756405,5,False,4.88
12,6618792571,5,False,65.899
12,8313365386,4,False,9.667
12,6300775954,9,False,50.684
12,4388652400,3,True,2.302
12,6988748711,8,False,3.337
12,6329954198,7,False,1.935
12,5919180502,2,False,27.16
12,6233408665,2,False,13.413
12,5328004991,1,True,10.811
12,5667931404,4,False,10.477
12,5902452647,1,True,12.045
12,6618792571,8,False,58.992
12,6037747123,6,True,19.853
12,6168295272,7,False,1.043
12,6642268693,4,False,25.6
12,4698622422,2,True,39.806
12,2435100235,2,False,33.0
12,4762946272,7,False,11.812
12,4612723694,6,True,43.81
12,6762389913,6,False,34.868
12,2559262403,7,False,49.424
12,6168716346,8,False,2.035
12,3902997424,4,False,9.71
12,5667931404,6,True,7.541
12,9576671750,2,True,23.123
12,4443526735,4,False,2.753
12,4465235803,5,False,29.93
12,6582763207,3,False,4.046
12,5061117640,3,False,15.716
12,2400171624,6,False,3.803
12,3902997424,5,True,2.002
12,8457210773,0,False,65.68
12,4276006683,3,False,14.414
12,3206694342,0,False,65.566
12,9565310990,3,False,10.844
12,5333075105,3,False,37.037
12,6879924118,4,True,3.537
12,8783897632,3,True,19.553
12,4378803532,10,True,6.773
12,6772999108,2,False,40.574
12,3814690167,5,True,1.401
12,3263908208,9,True,11.25
12,2669452260,0,True,2.002
12,6516459343,9,False,34.935
12,5919180502,3,True,38.805
12,5681946487,5,True,7.641
12,4378803532,12,False,6.773
12,2599937944,3,True,2.002
12,8797589693,8,False,26.393
12,11541421563,6,False,4.338
12,7492398760,11,True,69.036
12,5349766264,10,True,25.776
12,4333544549,2,False,3.303
12,11566930393,3,False,1.869
12,6443512089,5,True,45.012
12,2442307875,7,False,19.5
12,9217939684,8,False,58.375
12,3581585756,7,False,4.505
12,11541421563,2,True,25.359
12,3206694342,1,False,48.348
12,4671452046,5,True,13.914
12,6727904179,4,True,2.436
12,7728559968,8,False,6.273
12,3456030972,6,False,4.805
12,8552680285,2,True,7.04
12,4612723694,8,False,17.017
12,5561024834,0,False,15.542
12,8557532213,6,False,4.137
12,5333075105,9,True,37.037
12,6183104292,5,False,17.651
12,4564478328,7,False,17.017
12,4378803532,3,False,42.042
12,3550839192,2,False,13.013
12,3263908208,4,True,11.25
12,10030609934,4,False,19.319
12,4542882771,2,False,16.266
12,4968805923,3,False,0.2
12,3375218204,2,False,54.721
12,5235909148,2,False,6.006
12,3974684583,6,True,6.707
12,7453733046,2,False,20.587
12,11966080214,1,False,12.212
12,5875242364,1,True,0.334
12,2976913210,0,True,6.006
12,4770216656,5,False,7.374
12,3972259774,3,True,14.89
12,13569831214,6,True,41.041
12,4164771889,5,False,5.806
12,7988210561,2,True,10.677
12,8513603944,1,False,8.742
12,4815534482,3,False,85.08
12,8594314852,3,True,9.042
12,8594314852,4,False,9.042
12,3303565503,6,False,10.41
12,3112351937,6,True,3.904
12,5138093706,8,False,24.725
12,2824317018,5,False,35.735
12,6754608321,7,False,2.336
12,4488066715,8,False,1.802
12,8505893258,5,False,1.043
12,3427674558,5,False,7.007
12,2987766537,7,False,5.271
12,7771650716,2,False,28.161
12,8277866423,6,False,2.75
12,4190655097,3,True,32.616
12,3322503255,4,False,2.903
12,3557498300,4,False,0.901
12,2573424030,2,False,38.238
12,6898821807,2,False,0.2
12,4264435046,2,False,10.477
12,3171006258,4,False,31.331
12,3383804222,2,False,9.885
12,3105728894,0,False,40.741
12,11244289523,7,False,4.333
12,10030609934,2,False,20.787
12,4217422838,1,True,27.277
12,2932897373,4,True,9.142
12,4761953886,2,False,32.208
12,6713120511,4,False,48.382
12,9082180631,4,False,11.078
12,2821788355,4,False,13.647
12,4815534482,1,False,59.32
12,3158022797,8,False,18.986
12,8241491518,8,False,27.261
12,4189100053,8,False,0.734
12,2957808913,7,False,1.802
12,4419096437,1,True,42.242
12,5803861992,3,True,55.656
12,7288107396,8,False,12.93
12,8189958994,2,True,12.646
12,4978714491,7,True,34.635
12,7453733046,9,False,19.453
12,3359075894,9,False,1.92
12,7988210561,3,False,0.234
12,3164519967,7,False,6.907
12,3321261856,3,False,10.878
12,8080432373,7,False,0.133
12,7164729910,0,True,17.0
12,4798585428,2,False,72.639
12,8627074061,5,True,7.441
12,3340340268,2,False,18.218
12,2984974097,8,True,14.814
12,4882821564,3,False,89.089
12,3508407941,2,False,8.217
12,4485707628,0,False,17.384
12,2735019707,3,False,6.64
12,4485707628,4,True,50.784
12,5134317883,10,False,76.5
12,3846475848,6,True,45.412
12,6201488511,6,False,0.133
12,8387356484,5,False,9.792
12,8740703217,2,False,0.234
12,2796821016,3,False,0.4
12,4465235803,2,True,15.215
12,3524939594,8,False,4.922
12,12392885583,9,False,3.37
12,3375218204,7,False,60.961
12,10030609934,3,False,20.787
12,2735019707,7,True,6.64
12,3046900922,3,False,4.371
12,11244289523,5,False,4.333
12,8505893258,6,True,0.918
12,3388598772,3,True,10.811
12,6516459343,10,True,43.076
12,6297019062,0,True,24.157
12,7492398760,10,False,3.937
12,5549243726,1,True,14.948
12,2829462646,7,False,2.769
12,5561024834,1,True,17.417
12,5801184682,9,False,3.84
12,2930782930,1,False,27.127
12,3026084730,9,False,0.334
12,3383804222,3,False,9.885
12,3526597179,8,False,0.567
12,4378803532,8,False,39.273
12,4584426085,2,False,32.532
12,4968805923,1,True,0.2
12,8797589693,5,False,47.981
12,5173770364,4,False,55.255
12,3441428429,7,False,17.618
12,4147398280,2,False,9.509
12,3557498300,5,False,0.2
12,4272084125,8,False,7.407
12,4915733559,2,False,1.768
12,7531285946,7,False,21.455
12,3445431963,5,False,47.464
12,2957808913,10,False,3.403
12,7331927796,9,True,14.314
12,2535384528,0,False,14.76
12,8575881495,9,False,23.257
12,10127533784,7,True,6.139
12,4765717907,9,False,34.701
12,5885887012,3,True,21.355
12,5504913999,5,False,37.471
12,3383804222,4,False,19.895
12,3388598772,4,False,10.911
12,2957808913,2,False,1.969
12,3145698830,5,True,38.238
12,4798585428,5,False,72.639
12,4412508597,1,True,4.872
12,3372023610,12,False,12.112
12,3814690167,2,False,1.902
12,6618792571,7,False,63.697
12,11871253306,0,False,6.273
12,5173770364,0,True,3.003
12,4420239986,9,True,19.019
12,8531675050,2,False,47.581
12,2454242177,10,False,1.068
12,6895608152,3,False,45.28
12,3963997053,5,True,7.774
12,4166942239,8,False,0.5
12,4333544549,6,False,12.112
12,7531285946,6,False,21.455
12,5504913999,7,False,42.709
12,5623068492,0,True,16.25
12,6690256857,7,False,2.002
12,11566980553,7,True,15.115
12,3943634344,5,False,20.621
12,2679328607,8,False,19.686
12,6898821807,9,False,0.2
12,8211075660,0,True,33.867
12,6253433310,2,False,0.234
12,4636208292,5,False,35.903
12,7114553643,7,False,1.134
12,3155382178,3,False,8.008
12,3340340268,4,False,18.018
12,3455926688,3,True,9.84
12,2712662377,1,True,26.56
12,4219909195,4,False,27.561
12,3708066257,7,False,18.769
12,7416295940,3,False,74.041
12,6618792571,6,False,63.897
12,10042935613,9,False,25.192
12,4612723694,5,False,13.013
12,7605329840,9,False,2.736
12,6291413193,4,True,39.039
12,8464056582,7,False,19.917
12,9473479950,3,True,12.98
12,3375218204,6,False,67.601
12,6964124866,4,False,1.001
12,4244817395,4,False,67.2
12,4412508597,3,False,4.872
12,5237219621,6,False,44.745
12,3345608051,7,True,49.2
12,4949582792,0,False,71.672
12,4272084125,6,False,22.022
12,5561024834,2,False,21.292
12,8253302563,1,False,3.375
12,4984331176,5,False,6.707
12,3303565503,2,True,10.41
12,5803861992,2,True,15.282
12,8024853715,0,False,1.543
12,5297811305,5,False,5.405
12,13569831214,9,False,39.239
12,2584172238,9,True,10.01
12,2978295992,7,False,23.333
12,4857781123,0,False,19.019
12,6143391925,7,False,15.315
12,4955723618,9,False,14.514
12,5679866364,6,False,8.942
12,8024853715,6,True,6.924
12,6024684644,5,True,11.945
12,7987845241,0,True,0.334
12,4488066715,0,True,2.603
12,5907839036,4,False,32.566
12,5349766264,8,False,72.489
12,5116088152,3,False,18.518
12,6413546609,3,False,38.372
12,3581585756,3,False,18.385
12,3372023610,2,True,12.112
12,6168295272,5,False,11.303
12,7088595057,5,False,12.846
12,2987766537,0,False,4.537
12,5521781780,8,True,62.562
12,2971556305,8,False,48.757
12,3322503255,9,False,3.103
12,4955723618,8,False,15.983
12,2584172238,0,True,0.876
12,3711681535,5,True,34.968
12,8552680285,1,True,7.04
12,5635265624,3,False,11.845
12,8604794910,9,False,0.133
12,4815534482,4,False,15.44
12,6201488511,4,False,81.381
12,5662041273,2,True,58.926
12,5875535585,8,False,59.493
12,2401167740,4,False,11.711
12,4217422838,7,True,2.878
12,10030609934,7,False,19.319
12,3851913128,4,True,10.811
12,3359075894,6,False,1.92
12,6786501294,7,False,0.2
12,2717347132,8,True,19.219
12,6413546609,1,False,28.829
12,4189100053,2,False,8.976
12,2930782930,0,False,17.317
12,5116088152,7,False,18.518
12,4584426085,9,False,75.375
12,5205081904,6,False,5.906
12,4955723618,0,True,36.737
12,11244289523,8,False,18.583
12,3112351937,4,False,3.904
12,10042935613,11,False,25.659
12,4138579400,0,True,1.627
12,7149153537,4,False,14.548
12,3557498300,10,False,14.548
12,5561024834,9,False,11.5
12,2401167740,0,False,11.711
12,3376544720,8,False,42.125
12,5256928210,9,True,14.815
12,13919236672,4,False,121.901
12,4336654741,4,True,80.28
12,2824317018,0,False,11.277
12,2679328607,3,True,19.753
12,6988748711,7,False,8.842
12,4674481985,0,False,2.669
12,4420239986,7,False,17.05
12,7728559968,7,False,23.123
12,12682618843,0,False,30.497
12,5766018720,6,False,24.258
12,5145526755,6,False,36.637
12,7416295940,6,False,22.656
12,4272084125,5,False,4.571
12,6592821115,0,False,62.458
12,3711681535,9,False,34.968
12,5070310138,5,False,34.835
12,8277866423,0,False,21.0
12,2623954636,0,False,9.275
12,3131380536,6,False,25.893
12,6516459343,8,False,34.935
12,6183104292,3,False,0.801
12,2782307049,8,True,13.78
12,7288107396,0,True,1.793
12,4949582792,9,False,73.373
12,3456030972,4,False,13.313
12,8064178441,0,True,27.961
12,6772999108,4,False,40.574
12,4244817395,3,False,10.44
12,8495272210,0,True,19.486
12,4949582792,1,False,73.774
12,4420239986,8,False,20.22
12,2854886555,7,True,7.207
12,5945172741,0,False,38.08
12,2925298951,4,False,7.216
12,2442307875,0,False,19.5
12,6895608152,0,False,58.6
12,4846820256,5,False,21.421
12,4516967897,3,False,5.505
12,10001787725,7,False,7.441
12,4166942239,6,True,2.703
12,2824317018,2,False,6.272
12,2573424030,8,True,40.306
12,4896969617,2,False,1.802
12,7442562474,8,True,2.836
12,8457210773,5,False,57.12
12,4420239986,1,True,19.019
